ticker,ex_date,amount
MRNY,2026-03-19,0.381
MRNY,2026-03-26,0.272
MRNY,2026-04-02,0.275
MRNY,2026-04-09,0.26
MRNY,2026-04-16,0.263
MRNY,2026-04-23,0.258
MRNY,2026-04-30,0.218
MRNY,2026-05-07,0.155
MRNY,2026-05-14,0.239
MRNY,2026-05-21,0.184
MRNY,2026-05-28,0.236
MRNY,2026-06-04,0.211
MRNY,2026-06-11,0.206
MSFO,2023-10-06,0.28
MSFO,2023-11-08,0.377
MSFO,2023-12-07,0.782
MSFO,2024-01-05,0.511
MSFO,2024-02-07,0.684
MSFO,2024-03-06,0.761
MSFO,2024-04-04,0.73
MSFO,2024-05-06,0.573
MSFO,2024-06-06,0.48
MSFO,2024-07-05,0.385
MSFO,2024-08-07,0.405
MSFO,2024-09-06,0.433
MSFO,2024-10-17,0.508
MSFO,2024-11-14,0.51
MSFO,2024-12-12,0.413
MSFO,2025-01-08,0.367
MSFO,2025-02-06,0.362
MSFO,2025-03-06,0.285
MSFO,2025-04-03,0.334
MSFO,2025-05-01,0.526
MSFO,2025-05-29,0.55
MSFO,2025-06-26,0.485
MSFO,2025-07-24,0.414
MSFO,2025-08-21,0.318
MSFO,2025-09-18,0.316
MSFO,2025-10-16,0.272
MSFO,2025-10-23,0.074
MSFO,2025-10-30,0.116
MSFO,2025-11-06,0.099
MSFO,2025-11-13,0.101
MSFO,2025-11-20,0.165
MSFO,2025-11-28,0.079
MSFO,2025-12-04,0.173
MSFO,2025-12-11,0.078
MSFO,2025-12-18,0.067
MSFO,2025-12-26,0.061
MSFO,2026-01-02,0.062
MSFO,2026-01-08,0.053
MSFO,2026-01-15,0.059
MSFO,2026-01-22,0.058
MSFO,2026-01-29,0.064
MSFO,2026-02-05,0.057
MSFO,2026-02-12,0.069
MSFO,2026-02-19,0.074
MSFO,2026-02-26,0.077
MSFO,2026-03-05,0.082
MSFO,2026-03-12,0.078
MSFO,2026-03-19,0.075
MSFO,2026-03-26,0.07
MSFO,2026-04-02,0.067
MSFO,2026-04-09,0.112
MSFO,2026-04-16,0.073
MSFO,2026-04-23,0.111
MSFO,2026-04-30,0.176
MSFO,2026-05-07,0.136
MSFO,2026-05-14,0.142
MSFO,2026-05-21,0.089
MSFO,2026-05-28,0.082
MSFO,2026-06-04,0.101
MSFO,2026-06-11,0.07
MSTY,2024-04-04,20.645
MSTY,2024-05-06,12.62
MSTY,2024-06-06,15.15
MSTY,2024-07-05,11.66
MSTY,2024-08-07,9.705
MSTY,2024-09-06,9.27
MSTY,2024-10-24,20.99
MSTY,2024-11-21,22.105
MSTY,2024-12-19,15.41
MSTY,2025-01-16,11.395
MSTY,2025-02-13,10.11
MSTY,2025-03-13,6.89
MSTY,2025-04-10,6.68
MSTY,2025-05-08,11.865
MSTY,2025-06-05,7.355
MSTY,2025-07-03,6.19
MSTY,2025-07-31,5.92
MSTY,2025-08-28,5.45
MSTY,2025-09-25,5.055
MSTY,2025-10-16,3.035
MSTY,2025-10-23,1.06
MSTY,2025-10-30,0.96
MSTY,2025-11-06,0.845
MSTY,2025-11-13,0.81
MSTY,2025-11-20,0.74
MSTY,2025-11-28,0.675
MSTY,2025-12-04,0.695
MSTY,2025-12-11,0.586
MSTY,2025-12-18,0.387
MSTY,2025-12-26,0.511
MSTY,2026-01-02,0.409
MSTY,2026-01-08,0.374
MSTY,2026-01-15,0.414
MSTY,2026-01-22,0.43
MSTY,2026-01-29,0.373
MSTY,2026-02-05,0.308
MSTY,2026-02-12,0.298
MSTY,2026-02-19,0.361
MSTY,2026-02-26,0.302
MSTY,2026-03-05,0.35
MSTY,2026-03-12,0.385
MSTY,2026-03-19,0.438
MSTY,2026-03-26,0.345
MSTY,2026-04-02,0.314
MSTY,2026-04-09,0.305
MSTY,2026-04-16,0.304
MSTY,2026-04-23,0.521
MSTY,2026-04-30,0.489
MSTY,2026-05-07,0.555
MSTY,2026-05-14,0.536
MSTY,2026-05-21,0.314
MSTY,2026-05-28,0.298
MSTY,2026-06-04,0.246
MSTY,2026-06-11,0.212
NEHI,2025-12-24,1.41
NEHI,2026-01-21,1.506
NEHI,2026-02-18,0.914
NEHI,2026-03-18,0.978
NEHI,2026-04-22,0.979
NEHI,2026-05-20,0.887
NEHI,2026-06-16,0.689
NFLY,2023-09-08,0.419
NFLY,2023-10-06,0.509
NFLY,2023-11-08,0.439
NFLY,2023-12-07,0.799
NFLY,2024-01-05,0.796
NFLY,2024-02-07,1.257
NFLY,2024-03-06,0.73
NFLY,2024-04-04,0.805
NFLY,2024-05-06,0.967
NFLY,2024-06-06,0.63
NFLY,2024-07-05,0.377
NFLY,2024-08-07,0.574
NFLY,2024-09-06,0.51
NFLY,2024-10-17,0.793
NFLY,2024-11-14,0.784
NFLY,2024-12-12,0.865
NFLY,2025-01-08,0.583
NFLY,2025-02-06,1.071
NFLY,2025-03-06,0.401
NFLY,2025-04-03,0.602
NFLY,2025-05-01,0.923
NFLY,2025-05-29,0.683
NFLY,2025-06-26,0.43
NFLY,2025-07-24,0.435
NFLY,2025-08-21,0.467
NFLY,2025-09-18,0.404
NFLY,2025-10-16,0.388
NFLY,2025-10-23,0.106
NFLY,2025-10-30,0.12
NFLY,2025-11-06,0.128
NFLY,2025-11-13,0.087
NFLY,2025-11-20,0.089
NFLY,2025-11-28,0.095
NFLY,2025-12-04,0.179
NFLY,2025-12-11,0.068
NFLY,2025-12-18,0.05
NFLY,2025-12-26,0.083
NFLY,2026-01-02,0.073
NFLY,2026-01-08,0.072
NFLY,2026-01-15,0.065
NFLY,2026-01-22,0.061
NFLY,2026-01-29,0.085
NFLY,2026-02-05,0.059
NFLY,2026-02-12,0.061
NFLY,2026-02-19,0.063
NFLY,2026-02-26,0.068
NFLY,2026-03-05,0.172
NFLY,2026-03-12,0.177
NFLY,2026-03-19,0.248
NFLY,2026-03-26,0.143
NFLY,2026-04-02,0.086
NFLY,2026-04-09,0.085
NFLY,2026-04-16,0.098
NFLY,2026-04-23,0.085
NFLY,2026-04-30,0.069
NFLY,2026-05-07,0.075
NFLY,2026-05-14,0.074
NFLY,2026-05-21,0.063
NFLY,2026-05-28,0.06
NFLY,2026-06-04,0.056
NFLY,2026-06-11,0.055
NIHI,2025-09-24,0.38
NIHI,2025-10-22,0.403
NIHI,2025-11-26,0.404
NIHI,2025-12-24,0.561
NIHI,2026-01-21,0.572
NIHI,2026-02-18,0.44
NIHI,2026-03-18,0.412
NIHI,2026-04-22,0.428
NIHI,2026-05-20,0.424
NIHI,2026-06-16,0.413
NVDY,2023-06-07,0.746
NVDY,2023-07-07,0.957
NVDY,2023-08-04,0.814
NVDY,2023-09-08,0.93
NVDY,2023-10-06,0.677
NVDY,2023-11-08,0.415
NVDY,2023-12-07,0.507
NVDY,2024-01-05,0.626
NVDY,2024-02-07,1.53
NVDY,2024-03-06,2.622
NVDY,2024-04-04,2.608
NVDY,2024-05-06,1.199
NVDY,2024-06-06,2.563
NVDY,2024-07-05,2.471
NVDY,2024-08-07,1.251
NVDY,2024-09-06,1.355
NVDY,2024-10-10,1.1
NVDY,2024-11-07,1.023
NVDY,2024-12-05,1.185
NVDY,2025-01-03,0.898
NVDY,2025-01-30,0.829
NVDY,2025-02-27,1.612
NVDY,2025-03-27,0.787
NVDY,2025-04-24,0.673
NVDY,2025-05-22,1.628
NVDY,2025-06-20,0.672
NVDY,2025-07-17,1.029
NVDY,2025-08-14,0.84
NVDY,2025-09-11,0.643
NVDY,2025-10-09,0.795
NVDY,2025-10-16,0.109
NVDY,2025-10-23,0.121
NVDY,2025-10-30,0.182
NVDY,2025-11-06,0.319
NVDY,2025-11-13,0.144
NVDY,2025-11-20,0.15
NVDY,2025-11-28,0.163
NVDY,2025-12-04,0.165
NVDY,2025-12-11,0.149
NVDY,2025-12-18,0.117
NVDY,2025-12-26,0.116
NVDY,2026-01-02,0.144
NVDY,2026-01-08,0.105
NVDY,2026-01-15,0.095
NVDY,2026-01-22,0.085
NVDY,2026-01-29,0.108
NVDY,2026-02-05,0.094
NVDY,2026-02-12,0.106
NVDY,2026-02-19,0.094
NVDY,2026-02-26,0.115
NVDY,2026-03-05,0.116
NVDY,2026-03-12,0.12
NVDY,2026-03-19,0.133
NVDY,2026-03-26,0.12
NVDY,2026-04-02,0.115
NVDY,2026-04-09,0.111
NVDY,2026-04-16,0.116
NVDY,2026-04-23,0.14
NVDY,2026-04-30,0.207
NVDY,2026-05-07,0.128
NVDY,2026-05-14,0.151
NVDY,2026-05-21,0.135
NVDY,2026-05-28,0.125
NVDY,2026-06-04,0.131
NVDY,2026-06-11,0.119
NVII,2025-06-10,0.264
NVII,2025-06-17,0.105
NVII,2025-06-24,0.202
NVII,2025-07-01,0.156
NVII,2025-07-08,0.174
NVII,2025-07-15,0.154
NVII,2025-07-22,0.247
NVII,2025-07-29,0.228
NVII,2025-08-05,0.293
NVII,2025-08-12,0.214
NVII,2025-08-19,0.219
NVII,2025-08-26,0.215
NVII,2025-09-03,0.551
NVII,2025-09-09,0.239
NVII,2025-09-16,0.202
NVII,2025-09-23,0.213
NVII,2025-09-30,0.458
NVII,2025-10-07,0.236
NVII,2025-10-14,0.265
NVII,2025-10-21,0.271
NVII,2025-10-28,0.271
NVII,2025-11-04,0.286
NVII,2025-11-12,0.308
NVII,2025-11-18,0.334
NVII,2025-11-25,0.584
NVII,2025-12-02,0.399
NVII,2025-12-09,0.268
NVII,2025-12-16,0.262
NVII,2025-12-23,0.232
NVII,2025-12-30,0.172
NVII,2026-01-06,0.15
NVII,2026-01-13,0.204
NVII,2026-01-21,0.208
NVII,2026-01-27,0.175
NVII,2026-02-03,0.232
NVII,2026-02-10,0.242
NVII,2026-02-18,0.314
NVII,2026-02-24,0.241
NVII,2026-03-03,0.424
NVII,2026-03-10,0.27
NVII,2026-03-17,0.27
NVII,2026-03-24,0.27
NVII,2026-03-31,0.182
NVII,2026-04-07,0.191
NVII,2026-04-14,0.18
NVII,2026-04-21,0.143
NVII,2026-04-28,0.18
NVII,2026-05-05,0.218
NVII,2026-05-12,0.239
NVII,2026-05-19,0.26
NVII,2026-05-27,0.598
NVII,2026-06-02,0.256
NVII,2026-06-09,0.238
NVII,2026-06-16,0.271
OARK,2023-01-10,3.725
OARK,2023-02-08,5.45
OARK,2023-03-08,3.845
OARK,2023-04-06,2.55
OARK,2023-05-05,1.825
OARK,2023-06-07,2.55
OARK,2023-07-07,2.775
OARK,2023-08-04,3.42
OARK,2023-09-08,1.82
OARK,2023-10-06,1.675
OARK,2023-11-08,1.92
OARK,2023-12-07,1.21
OARK,2024-01-05,1.595
OARK,2024-02-07,1.93
OARK,2024-03-06,2.315
OARK,2024-04-04,2.38
OARK,2024-05-06,2.63
OARK,2024-06-06,2.0
OARK,2024-07-05,1.23
OARK,2024-08-07,1.315
OARK,2024-09-06,1.475
OARK,2024-10-03,2.04
OARK,2024-10-31,1.41
OARK,2024-11-29,2.345
OARK,2024-12-27,1.645
OARK,2025-01-23,1.65
OARK,2025-02-20,2.135
OARK,2025-03-20,1.605
OARK,2025-04-17,1.46
OARK,2025-05-15,1.56
OARK,2025-06-12,1.975
OARK,2025-07-10,1.72
OARK,2025-08-07,1.88
OARK,2025-09-04,1.535
OARK,2025-10-02,1.72
OARK,2025-10-16,1.07
OARK,2025-10-23,0.4
OARK,2025-10-30,0.7
OARK,2025-11-06,0.385
OARK,2025-11-13,0.415
OARK,2025-11-20,0.35
OARK,2025-11-28,0.365
OARK,2025-12-04,0.636
OARK,2025-12-11,0.336
OARK,2025-12-18,0.289
OARK,2025-12-26,0.294
OARK,2026-01-02,0.219
OARK,2026-01-08,0.238
OARK,2026-01-15,0.249
OARK,2026-01-22,0.219
OARK,2026-01-29,0.215
OARK,2026-02-05,0.204
OARK,2026-02-12,0.204
OARK,2026-02-19,0.228
OARK,2026-02-26,0.249
OARK,2026-03-05,0.274
OARK,2026-03-12,0.314
OARK,2026-03-19,0.287
OARK,2026-03-26,0.292
OARK,2026-04-02,0.297
OARK,2026-04-09,0.332
OARK,2026-04-16,0.351
OARK,2026-04-23,0.438
OARK,2026-04-30,0.429
OARK,2026-05-07,0.417
OARK,2026-05-14,0.414
OARK,2026-05-21,0.24
OARK,2026-05-28,0.261
OARK,2026-06-04,0.282
OARK,2026-06-11,0.228
OEI,2025-11-19,0.135
OEI,2025-12-17,0.21
OEI,2026-01-27,0.21
OEI,2026-02-19,0.18
OEI,2026-03-19,0.2
OEI,2026-04-23,0.2
OEI,2026-05-21,0.2
OMAH,2025-03-27,0.25
OMAH,2025-04-28,0.239
OMAH,2025-05-27,0.24
OMAH,2025-06-23,0.238
OMAH,2025-07-28,0.246
OMAH,2025-08-25,0.243
OMAH,2025-09-29,0.242
OMAH,2025-10-27,0.241
OMAH,2025-11-24,0.234
OMAH,2025-12-29,0.238
OMAH,2026-01-26,0.232
OMAH,2026-02-23,0.231
OMAH,2026-03-30,0.227
OMAH,2026-04-27,0.232
OMAH,2026-05-26,0.238
PBP,2008-03-25,0.053
PBP,2008-06-20,0.238
PBP,2008-09-19,0.058
PBP,2008-12-19,0.072
PBP,2009-03-20,0.093
PBP,2009-06-19,0.09
PBP,2009-09-18,0.065
PBP,2009-12-18,0.082
PBP,2010-03-19,0.053
PBP,2010-06-18,0.061
PBP,2010-09-17,0.065
PBP,2010-12-17,0.116
PBP,2010-12-28,1.357
PBP,2011-03-18,0.027
PBP,2011-06-17,0.091
PBP,2011-09-16,0.071
PBP,2011-12-16,1.836
PBP,2011-12-27,0.11
PBP,2012-03-16,0.099
PBP,2012-06-15,0.124
PBP,2012-09-21,0.09
PBP,2012-12-21,0.402
PBP,2012-12-24,0.145
PBP,2013-03-15,0.039
PBP,2013-06-21,0.297
PBP,2013-09-20,0.34
PBP,2013-12-20,0.692
PBP,2013-12-24,0.007
PBP,2014-03-21,0.025
PBP,2014-06-20,0.421
PBP,2014-09-19,0.32
PBP,2014-12-19,0.089
PBP,2014-12-24,0.172
PBP,2015-03-20,0.033
PBP,2015-06-19,0.304
PBP,2015-09-18,0.272
PBP,2015-12-18,0.121
PBP,2015-12-24,0.339
PBP,2016-03-18,0.043
PBP,2016-06-17,0.103
PBP,2016-09-16,0.079
PBP,2016-12-16,0.144
PBP,2016-12-27,0.176
PBP,2017-06-16,0.473
PBP,2017-09-18,0.5
PBP,2017-12-18,0.085
PBP,2017-12-27,1.272
PBP,2018-03-19,0.029
PBP,2018-06-18,0.08
PBP,2018-09-24,0.082
PBP,2018-12-24,0.088
PBP,2018-12-26,0.232
PBP,2019-03-18,0.057
PBP,2019-06-24,0.088
PBP,2019-09-23,0.09
PBP,2019-12-23,0.96
PBP,2020-03-23,0.082
PBP,2020-06-22,0.058
PBP,2020-09-21,0.059
PBP,2020-12-21,0.09
PBP,2021-03-22,0.029
PBP,2021-06-21,0.067
PBP,2021-09-20,0.061
PBP,2021-12-20,1.279
PBP,2022-03-21,0.07
PBP,2022-06-21,0.066
PBP,2022-09-19,0.068
PBP,2022-12-19,0.065
PBP,2023-03-20,0.07
PBP,2023-06-20,0.061
PBP,2023-09-18,0.06
PBP,2023-10-23,0.168
PBP,2023-11-20,0.21
PBP,2023-12-18,0.157
PBP,2024-01-22,0.154
PBP,2024-02-20,0.174
PBP,2024-03-18,0.175
PBP,2024-04-22,0.172
PBP,2024-05-20,0.201
PBP,2024-06-24,0.164
PBP,2024-07-22,0.163
PBP,2024-08-19,0.174
PBP,2024-09-23,0.227
PBP,2024-10-21,0.189
PBP,2024-11-18,0.211
PBP,2024-12-23,0.203
PBP,2025-01-21,0.216
PBP,2025-02-24,0.207
PBP,2025-03-24,0.168
PBP,2025-04-21,0.21
PBP,2025-05-19,0.214
PBP,2025-06-23,0.221
PBP,2025-07-21,0.118
PBP,2025-08-18,0.22
PBP,2025-09-22,0.175
PBP,2025-10-20,0.175
PBP,2025-11-24,0.222
PBP,2025-12-22,0.574
PBP,2026-01-20,0.213
PBP,2026-02-23,0.204
PBP,2026-03-23,0.193
PBP,2026-04-20,0.214
PBP,2026-05-18,0.205
QDTE,2024-03-26,0.364
QDTE,2024-04-03,0.332
QDTE,2024-04-10,0.091
QDTE,2024-04-17,0.267
QDTE,2024-04-24,0.334
QDTE,2024-05-01,0.252
QDTE,2024-05-08,0.311
QDTE,2024-05-15,0.375
QDTE,2024-05-22,0.212
QDTE,2024-05-30,0.212
QDTE,2024-06-06,0.143
QDTE,2024-06-13,0.234
QDTE,2024-06-20,0.298
QDTE,2024-06-27,0.355
QDTE,2024-07-03,0.197
QDTE,2024-07-11,0.346
QDTE,2024-07-18,0.31
QDTE,2024-07-25,0.354
QDTE,2024-08-01,0.569
QDTE,2024-08-08,0.514
QDTE,2024-08-15,0.476
QDTE,2024-08-22,0.476
QDTE,2024-08-29,0.313
QDTE,2024-09-05,0.329
QDTE,2024-09-12,0.446
QDTE,2024-09-19,0.195
QDTE,2024-09-26,0.257
QDTE,2024-10-03,0.218
QDTE,2024-10-10,0.27
QDTE,2024-10-17,0.318
QDTE,2024-10-24,0.208
QDTE,2024-10-31,0.205
QDTE,2024-11-07,0.265
QDTE,2024-11-14,0.253
QDTE,2024-11-21,0.252
QDTE,2024-11-27,0.221
QDTE,2024-12-05,0.236
QDTE,2024-12-12,0.165
QDTE,2024-12-19,0.87
QDTE,2024-12-26,0.804
QDTE,2025-01-02,0.298
QDTE,2025-01-08,0.183
QDTE,2025-01-16,0.337
QDTE,2025-01-23,0.246
QDTE,2025-01-30,0.188
QDTE,2025-02-06,0.231
QDTE,2025-02-13,0.251
QDTE,2025-02-20,0.246
QDTE,2025-02-27,0.26
QDTE,2025-03-06,0.151
QDTE,2025-03-13,0.233
QDTE,2025-03-20,0.277
QDTE,2025-03-27,0.236
QDTE,2025-04-03,0.25
QDTE,2025-04-10,0.18
QDTE,2025-04-16,0.209
QDTE,2025-04-24,0.24
QDTE,2025-05-01,0.218
QDTE,2025-05-08,0.308
QDTE,2025-05-15,0.18
QDTE,2025-05-22,0.172
QDTE,2025-05-29,0.215
QDTE,2025-06-05,0.208
QDTE,2025-06-12,0.146
QDTE,2025-06-18,0.205
QDTE,2025-06-26,0.247
QDTE,2025-07-02,0.229
QDTE,2025-07-10,0.237
QDTE,2025-07-17,0.239
QDTE,2025-07-24,0.237
QDTE,2025-07-31,0.238
QDTE,2025-08-07,0.239
QDTE,2025-08-14,0.233
QDTE,2025-08-21,0.239
QDTE,2025-08-28,0.204
QDTE,2025-09-04,0.286
QDTE,2025-09-11,0.2
QDTE,2025-09-18,0.201
QDTE,2025-09-25,0.204
QDTE,2025-10-02,0.207
QDTE,2025-10-09,0.204
QDTE,2025-10-16,0.204
QDTE,2025-10-23,0.198
QDTE,2025-10-30,0.236
QDTE,2025-11-06,0.205
QDTE,2025-11-13,0.223
QDTE,2025-11-20,0.225
QDTE,2025-11-26,0.234
QDTE,2025-12-04,0.385
QDTE,2025-12-11,0.202
QDTE,2025-12-18,0.202
QDTE,2025-12-24,1.915
QDTE,2025-12-31,1.721
QDTE,2026-01-08,0.158
QDTE,2026-01-15,0.118
QDTE,2026-01-22,0.177
QDTE,2026-01-29,0.099
QDTE,2026-02-05,0.073
QDTE,2026-02-12,0.14
QDTE,2026-02-19,0.27
QDTE,2026-02-26,0.221
QDTE,2026-03-05,0.195
QDTE,2026-03-12,0.187
QDTE,2026-03-19,0.125
QDTE,2026-03-26,0.113
QDTE,2026-04-01,0.159
QDTE,2026-04-09,0.104
QDTE,2026-04-16,0.099
QDTE,2026-04-23,0.163
QDTE,2026-04-30,0.157
QDTE,2026-05-07,0.166
QDTE,2026-05-14,0.21
QDTE,2026-05-21,0.172
QDTE,2026-05-28,0.283
QDTE,2026-06-04,0.238
QDTE,2026-06-11,0.151
QDTY,2025-02-27,0.323
QDTY,2025-03-06,0.158
QDTY,2025-03-13,0.246
QDTY,2025-03-20,0.312
QDTY,2025-03-27,0.271
QDTY,2025-04-03,0.264
QDTY,2025-04-10,0.22
QDTY,2025-04-17,0.323
QDTY,2025-04-24,0.323
QDTY,2025-05-01,0.336
QDTY,2025-05-08,0.284
QDTY,2025-05-15,0.235
QDTY,2025-05-22,0.325
QDTY,2025-05-29,0.312
QDTY,2025-06-05,0.231
QDTY,2025-06-12,0.257
QDTY,2025-06-20,0.234
QDTY,2025-06-26,0.119
QDTY,2025-07-03,0.162
QDTY,2025-07-10,0.191
QDTY,2025-07-17,0.191
QDTY,2025-07-24,0.194
QDTY,2025-07-31,0.171
QDTY,2025-08-07,0.272
QDTY,2025-08-14,0.192
QDTY,2025-08-21,0.191
QDTY,2025-08-28,0.283
QDTY,2025-09-04,0.283
QDTY,2025-09-11,0.18
QDTY,2025-09-18,0.179
QDTY,2025-09-25,0.179
QDTY,2025-10-02,0.219
QDTY,2025-10-09,0.247
QDTY,2025-10-15,0.246
QDTY,2025-10-22,0.345
QDTY,2025-10-29,0.271
QDTY,2025-11-05,0.268
QDTY,2025-11-12,0.366
QDTY,2025-11-19,0.342
QDTY,2025-11-26,0.419
QDTY,2025-12-03,0.28
QDTY,2025-12-10,0.347
QDTY,2025-12-17,0.294
QDTY,2025-12-24,0.358
QDTY,2025-12-31,0.149
QDTY,2026-01-07,0.175
QDTY,2026-01-14,0.242
QDTY,2026-01-21,0.261
QDTY,2026-01-28,0.253
QDTY,2026-02-04,0.258
QDTY,2026-02-11,0.316
QDTY,2026-02-18,0.306
QDTY,2026-02-25,0.304
QDTY,2026-03-04,0.305
QDTY,2026-03-11,0.338
QDTY,2026-03-18,0.334
QDTY,2026-03-25,0.285
QDTY,2026-04-01,0.273
QDTY,2026-04-08,0.28
QDTY,2026-04-15,0.301
QDTY,2026-04-22,0.25
QDTY,2026-04-29,0.215
QDTY,2026-05-06,0.218
QDTY,2026-05-13,0.226
QDTY,2026-05-20,0.223
QDTY,2026-05-27,0.224
QDTY,2026-06-03,0.232
QDTY,2026-06-10,0.223
QDVO,2024-09-27,0.149
QDVO,2024-10-30,0.151
QDVO,2024-11-27,0.168
QDVO,2024-12-30,0.278
QDVO,2025-01-30,0.193
QDVO,2025-02-27,0.198
QDVO,2025-03-28,0.21
QDVO,2025-04-29,0.227
QDVO,2025-05-29,0.242
QDVO,2025-06-27,0.227
QDVO,2025-07-30,0.213
QDVO,2025-08-28,0.287
QDVO,2025-09-29,0.291
QDVO,2025-10-30,0.251
QDVO,2025-11-26,0.268
QDVO,2025-12-30,0.271
QDVO,2026-01-29,0.245
QDVO,2026-02-26,0.236
QDVO,2026-03-30,0.245
QDVO,2026-04-29,0.271
QDVO,2026-05-28,0.282
QQQI,2024-02-21,0.594
QQQI,2024-03-20,0.605
QQQI,2024-04-24,0.587
QQQI,2024-05-22,0.613
QQQI,2024-06-26,0.623
QQQI,2024-07-24,0.619
QQQI,2024-08-21,0.644
QQQI,2024-09-25,0.602
QQQI,2024-10-23,0.61
QQQI,2024-11-20,0.612
QQQI,2024-12-24,0.622
QQQI,2025-01-22,0.624
QQQI,2025-02-26,0.614
QQQI,2025-03-26,0.587
QQQI,2025-04-23,0.531
QQQI,2025-05-21,0.637
QQQI,2025-06-25,0.628
QQQI,2025-07-23,0.637
QQQI,2025-08-20,0.629
QQQI,2025-09-24,0.641
QQQI,2025-10-22,0.645
QQQI,2025-11-26,0.63
QQQI,2025-12-24,0.641
QQQI,2026-01-21,0.636
QQQI,2026-02-18,0.614
QQQI,2026-03-18,0.609
QQQI,2026-04-22,0.63
QQQI,2026-05-20,0.659
QQQI,2026-06-16,0.657
QYLD,2014-01-22,0.257
QYLD,2014-02-26,0.193
QYLD,2014-03-26,0.193
QYLD,2014-04-23,0.263
QYLD,2014-05-21,0.245
QYLD,2014-06-25,0.213
QYLD,2014-07-23,0.209
QYLD,2014-08-20,0.222
QYLD,2014-09-24,0.195
QYLD,2014-10-22,0.241
QYLD,2014-12-24,0.144
QYLD,2015-01-21,0.23
QYLD,2015-03-25,0.16
QYLD,2015-04-22,0.153
QYLD,2015-05-20,0.169
QYLD,2015-06-24,0.15
QYLD,2015-07-22,0.152
QYLD,2015-08-26,0.204
QYLD,2015-09-23,0.222
QYLD,2015-10-21,0.214
QYLD,2015-11-25,0.181
QYLD,2015-12-23,0.215
QYLD,2016-02-24,0.22
QYLD,2016-04-20,0.156
QYLD,2016-05-25,0.171
QYLD,2016-06-22,0.202
QYLD,2016-07-20,0.141
QYLD,2016-08-24,0.13
QYLD,2016-09-21,0.194
QYLD,2016-10-26,0.149
QYLD,2016-11-23,0.162
QYLD,2016-12-21,0.146
QYLD,2017-01-25,0.128
QYLD,2017-02-22,0.1
QYLD,2017-03-22,0.123
QYLD,2017-04-26,0.145
QYLD,2017-05-24,0.126
QYLD,2017-06-21,0.221
QYLD,2017-07-26,0.159
QYLD,2017-08-23,0.203
QYLD,2017-09-20,0.154
QYLD,2017-11-22,0.132
QYLD,2017-12-20,0.247
QYLD,2018-01-24,0.25
QYLD,2018-02-21,0.249
QYLD,2018-03-21,0.249
QYLD,2018-04-25,0.234
QYLD,2018-05-23,0.216
QYLD,2018-06-20,0.2
QYLD,2018-07-25,0.181
QYLD,2018-08-22,0.226
QYLD,2018-09-26,0.201
QYLD,2018-10-24,0.247
QYLD,2018-11-21,0.225
QYLD,2018-12-28,0.172
QYLD,2019-01-23,0.217
QYLD,2019-02-20,0.185
QYLD,2019-03-20,0.204
QYLD,2019-04-24,0.179
QYLD,2019-05-22,0.211
QYLD,2019-06-26,0.215
QYLD,2019-07-24,0.171
QYLD,2019-08-21,0.227
QYLD,2019-09-25,0.175
QYLD,2019-10-23,0.177
QYLD,2019-11-20,0.195
QYLD,2019-12-30,0.165
QYLD,2020-01-21,0.199
QYLD,2020-02-24,0.238
QYLD,2020-03-23,0.181
QYLD,2020-04-20,0.199
QYLD,2020-05-18,0.204
QYLD,2020-06-22,0.209
QYLD,2020-07-20,0.214
QYLD,2020-08-24,0.22
QYLD,2020-09-21,0.212
QYLD,2020-10-19,0.217
QYLD,2020-11-23,0.223
QYLD,2020-12-30,0.23
QYLD,2021-01-19,0.229
QYLD,2021-02-22,0.233
QYLD,2021-03-22,0.224
QYLD,2021-04-19,0.228
QYLD,2021-05-24,0.221
QYLD,2021-06-21,0.194
QYLD,2021-07-19,0.223
QYLD,2021-08-23,0.188
QYLD,2021-09-20,0.19
QYLD,2021-10-18,0.197
QYLD,2021-11-22,0.225
QYLD,2021-12-30,0.499
QYLD,2022-01-24,0.203
QYLD,2022-02-22,0.202
QYLD,2022-03-21,0.21
QYLD,2022-04-18,0.205
QYLD,2022-05-23,0.179
QYLD,2022-06-21,0.174
QYLD,2022-07-18,0.181
QYLD,2022-08-22,0.181
QYLD,2022-09-19,0.165
QYLD,2022-10-24,0.163
QYLD,2022-11-21,0.165
QYLD,2022-12-29,0.161
QYLD,2023-01-23,0.17
QYLD,2023-02-21,0.167
QYLD,2023-03-20,0.169
QYLD,2023-04-24,0.173
QYLD,2023-05-22,0.168
QYLD,2023-06-20,0.177
QYLD,2023-07-24,0.18
QYLD,2023-08-21,0.173
QYLD,2023-09-18,0.172
QYLD,2023-10-23,0.167
QYLD,2023-11-20,0.161
QYLD,2023-12-28,0.166
QYLD,2024-01-22,0.179
QYLD,2024-02-20,0.177
QYLD,2024-03-18,0.178
QYLD,2024-04-22,0.172
QYLD,2024-05-20,0.163
QYLD,2024-06-24,0.169
QYLD,2024-07-22,0.177
QYLD,2024-08-19,0.179
QYLD,2024-09-23,0.181
QYLD,2024-10-21,0.183
QYLD,2024-11-18,0.18
QYLD,2024-12-30,0.339
QYLD,2025-01-21,0.188
QYLD,2025-02-24,0.165
QYLD,2025-03-24,0.17
QYLD,2025-04-21,0.16
QYLD,2025-05-19,0.165
QYLD,2025-06-23,0.166
QYLD,2025-07-21,0.165
QYLD,2025-08-18,0.168
